customerID,SeniorCitizen,gender,tenure,MonthlyCharges,Contract,InternetService,TechSupport,TotalCharges,Churn
6885-PKOAM,0,Female,71,85.75,Two year,DSL,Yes,6223.8,No
7520-HQWJU,0,Female,66,67.45,Month-to-month,DSL,No,4508.65,No
9639-BUJXT,0,Male,63,20.5,One year,No,No internet service,1328.15,No
5924-SNGKP,0,Female,41,20.25,One year,No,No internet service,865,No
0021-IKXGC,1,Female,1,72.1,Month-to-month,Fiber optic,No,72.1,No
2034-GDRCN,0,Female,2,90.4,Month-to-month,Fiber optic,No,168.2,Yes
8966-SNIZF,0,Female,70,19.45,Two year,No,No internet service,1303.5,No
6243-OZGFH,0,Female,23,44.95,Month-to-month,DSL,No,996.85,No
4654-DLAMQ,1,Female,64,97.0,One year,Fiber optic,No,6430.9,No
0513-RBGPE,0,Male,37,62.8,Two year,DSL,Yes,2278.75,No
5160-UXJED,0,Male,17,44.6,One year,DSL,No,681.4,No
4115-NZRKS,1,Female,7,89.15,Month-to-month,Fiber optic,No,574.35,No
0219-YTZUE,0,Male,4,84.8,Month-to-month,Fiber optic,No,371.9,Yes
0623-IIHUG,1,Female,21,41.9,Month-to-month,DSL,No,840.1,Yes
4572-DVCGN,0,Female,10,80.25,Month-to-month,Fiber optic,No,846,Yes
3351-NGXYI,1,Female,16,54.1,Month-to-month,DSL,No,889,No
8984-EYLLL,0,Male,64,105.25,Two year,Fiber optic,Yes,6823.4,No
9057-MSWCO,1,Male,27,30.75,Month-to-month,DSL,No,805.1,Yes
9833-TGFHX,0,Male,42,97.1,One year,Fiber optic,No,4016.75,No
9294-TDIPC,0,Male,5,20.2,Month-to-month,No,No internet service,83.75,No
5229-DTFYB,0,Female,41,98.8,Two year,Fiber optic,Yes,3959.15,No
0104-PPXDV,0,Male,58,50.3,One year,DSL,No,2878.55,No
5176-LMJXE,0,Female,47,20.55,Two year,No,No internet service,945.7,No
3583-KRKMD,0,Male,18,75.9,Month-to-month,Fiber optic,Yes,1373.05,No
1010-DIAUQ,0,Male,5,96.5,Month-to-month,Fiber optic,No,492.55,Yes
9069-LGEUL,0,Male,23,59.95,Month-to-month,DSL,No,1406,No
7302-ZHMHP,0,Female,1,19.15,Month-to-month,No,No internet service,19.15,No
9571-EDEBV,0,Male,71,98.65,One year,Fiber optic,No,6962.85,No
3520-FJGCV,0,Male,72,112.6,Two year,Fiber optic,Yes,8126.65,No
6563-VRERX,0,Male,33,20.6,One year,No,No internet service,690.25,No
0259-GBZSH,0,Male,2,85.65,Month-to-month,Fiber optic,No,181.5,Yes
6122-EFVKN,0,Male,24,35.75,Two year,DSL,Yes,830.8,No
2805-EDJPQ,0,Female,56,99.75,One year,Fiber optic,Yes,5608.4,No
6862-CQUMB,0,Male,37,96.1,Month-to-month,Fiber optic,No,3646.8,No
7156-MXBJE,0,Female,43,85.1,One year,DSL,Yes,3662.25,No
6158-HDPXZ,0,Male,1,25.35,Month-to-month,DSL,No,25.35,No
9601-BRXPO,0,Female,25,104.95,Month-to-month,Fiber optic,Yes,2566.5,Yes
2863-IMQDR,0,Female,61,89.65,Two year,DSL,Yes,5308.7,No
5686-CMAWK,0,Male,17,86.75,One year,Fiber optic,Yes,1410.25,No
5651-CRHKQ,0,Female,41,86.2,One year,Fiber optic,Yes,3339.05,No
6905-NIQIN,0,Male,1,50.65,Month-to-month,DSL,No,50.65,Yes
8204-YJCLA,1,Male,72,64.8,Two year,DSL,Yes,4732.35,No
5167-ZFFMM,0,Male,1,90.85,Month-to-month,Fiber optic,No,90.85,Yes
6583-SZVGP,0,Male,48,108.1,Two year,Fiber optic,No,5067.45,No
4895-TMWIR,1,Male,11,19.95,Month-to-month,No,No internet service,214.75,Yes
0533-BNWKF,1,Female,55,85.45,Month-to-month,Fiber optic,No,4874.7,Yes
1708-PBBOA,0,Female,42,54.75,One year,DSL,Yes,2348.45,No
8782-LKFPK,0,Male,44,90.4,Month-to-month,Fiber optic,No,4063,No
5522-JBWMO,0,Male,1,44.0,Month-to-month,DSL,No,44,No
3597-MVHJT,0,Female,27,95.6,Month-to-month,Fiber optic,No,2595.25,No
9774-NRNAU,1,Male,27,84.8,Month-to-month,DSL,Yes,2309.55,No
0224-RLWWD,1,Female,2,44.3,Month-to-month,DSL,No,89.3,No
9967-ATRFS,0,Female,19,19.9,Month-to-month,No,No internet service,367.55,No
3951-NJCVI,1,Female,42,95.05,Month-to-month,Fiber optic,No,3944.5,No
2977-CEBSX,0,Female,66,90.05,Two year,DSL,Yes,5965.95,No
0177-PXBAT,1,Male,33,109.9,Month-to-month,Fiber optic,Yes,3694.7,No
6599-CEBNN,0,Female,34,73.95,Month-to-month,Fiber optic,No,2524.45,Yes
2519-ERQOJ,1,Male,33,54.6,Month-to-month,DSL,Yes,1803.7,No
5876-QMYLD,0,Female,23,20.05,One year,No,No internet service,415.1,No
2277-AXSDC,0,Female,32,19.75,One year,No,No internet service,624.15,No
9442-JTWDL,0,Female,11,20.05,One year,No,No internet service,237.7,No
0979-PHULV,0,Male,69,99.45,Month-to-month,Fiber optic,No,7007.6,Yes
3067-SVMTC,0,Female,68,55.9,One year,DSL,Yes,3848.8,No
5495-GPSRW,0,Male,20,19.7,Two year,No,No internet service,419.4,No
7606-BPHHN,0,Male,72,19.8,Two year,No,No internet service,1468.75,No
4742-DRORA,0,Male,60,95.4,One year,Fiber optic,No,5812,No
0111-KLBQG,1,Male,32,93.95,Month-to-month,Fiber optic,No,2861.45,No
4800-VHZKI,0,Female,1,19.9,Month-to-month,No,No internet service,19.9,Yes
7989-CHGTL,0,Male,1,19.6,Month-to-month,No,No internet service,19.6,Yes
0334-GDDSO,1,Male,3,81.35,Month-to-month,Fiber optic,No,233.7,Yes
4163-NCJAK,0,Female,46,24.45,One year,No,No internet service,1066.15,No
5233-AOZUF,0,Female,29,74.95,Month-to-month,Fiber optic,No,2149.05,No
5973-EJGDP,0,Male,51,87.35,Month-to-month,Fiber optic,Yes,4473,No
1996-DBMUS,1,Female,48,70.65,Month-to-month,Fiber optic,No,3545.05,No
7916-VCCPB,0,Female,16,73.25,Month-to-month,Fiber optic,No,1195.75,No
4686-GEFRM,0,Male,70,98.7,Two year,Fiber optic,Yes,6858.9,No
5249-QYHEX,0,Female,40,24.8,Two year,No,No internet service,1024.7,No
0578-SKVMF,0,Female,22,83.3,Month-to-month,Fiber optic,No,1845.9,Yes
5564-NEMQO,1,Female,1,75.3,Month-to-month,Fiber optic,No,75.3,Yes
2233-FAGXV,0,Female,5,24.3,Month-to-month,No,No internet service,132.25,No
5605-IYGFG,0,Female,7,69.85,Month-to-month,Fiber optic,No,515.45,No
7663-ZTEGJ,0,Male,29,100.55,One year,Fiber optic,Yes,2830.45,No
3935-TBRZZ,0,Male,44,25.7,One year,No,No internet service,1110.5,No
8111-BKVDS,0,Female,10,40.7,Month-to-month,DSL,No,449.3,No
2055-SIFSS,1,Female,55,51.65,Month-to-month,DSL,No,2838.55,No
2806-MLNTI,1,Male,52,105.1,One year,Fiber optic,No,5376.4,No
8734-DKSTZ,0,Female,10,85.95,Month-to-month,Fiber optic,No,858.6,No
4360-PNRQB,0,Male,18,75.6,Month-to-month,Fiber optic,No,1395.05,No
6152-ONASV,0,Female,68,58.25,One year,DSL,Yes,3975.7,No
9063-ZGTUY,0,Female,61,19.4,Month-to-month,No,No internet service,1182.55,Yes
7781-HVGMK,0,Female,72,65.2,Two year,DSL,Yes,4784.45,No
2181-UAESM,0,Male,2,53.45,Month-to-month,DSL,No,119.5,No
2957-LOLHO,0,Male,12,45.4,Month-to-month,DSL,No,518.9,Yes
6048-NJXHX,0,Male,41,19.75,Two year,No,No internet service,899.45,No
2320-SLKMB,0,Female,26,44.45,Month-to-month,DSL,Yes,1183.8,No
4980-URKXC,0,Male,36,20.85,One year,No,No internet service,720.05,No
4376-KFVRS,0,Male,72,114.05,Two year,Fiber optic,Yes,8468.2,No
5886-VLQVU,0,Male,35,89.85,Month-to-month,Fiber optic,Yes,3161.2,No
3577-AMVUX,0,Male,1,55.05,Month-to-month,DSL,Yes,55.05,No
0771-WLCLA,0,Female,16,112.95,Month-to-month,Fiber optic,Yes,1882.55,No
5628-RKIFK,1,Female,49,101.55,Month-to-month,Fiber optic,No,5070.4,No
0206-TBWLC,0,Female,54,114.65,One year,Fiber optic,Yes,6049.5,No
2937-FTHUR,0,Female,18,64.8,Month-to-month,DSL,No,1166.7,No
1910-FMXJM,0,Female,36,80.4,Month-to-month,Fiber optic,No,2937.65,No
7752-XUSCI,0,Female,60,105.9,Month-to-month,Fiber optic,No,6396.45,Yes
4110-PFEUZ,0,Female,1,69.55,Month-to-month,Fiber optic,No,69.55,Yes
0732-OCQOC,0,Female,52,25.05,Two year,No,No internet service,1270.25,No
5168-MSWXT,0,Male,8,94.75,Month-to-month,Fiber optic,No,759.55,No
1090-ESELR,0,Male,72,105.5,Two year,Fiber optic,Yes,7611.55,No
8592-PLTMQ,0,Female,64,24.7,One year,No,No internet service,1642.75,No
5760-WRAHC,1,Female,22,69.75,Month-to-month,DSL,Yes,1545.4,No
8847-GEOOQ,0,Male,60,60.2,Month-to-month,DSL,Yes,3582.4,No
0256-LTHVJ,0,Female,28,81.05,Month-to-month,Fiber optic,No,2227.1,Yes
4785-FCIFB,0,Female,61,24.4,Two year,No,No internet service,1417.9,No
8313-NDOIA,0,Female,24,104.15,Month-to-month,Fiber optic,No,2494.65,No
5149-CUZUJ,0,Male,28,92.9,One year,Fiber optic,Yes,2768.35,No
0942-KOWSM,0,Female,30,80.8,Two year,DSL,Yes,2369.3,No
4237-CLSMM,0,Male,2,20.0,Month-to-month,No,No internet service,38,No
1452-VOQCH,0,Male,1,75.1,Month-to-month,Fiber optic,No,75.1,No
4719-UMSIY,0,Male,6,19.65,Month-to-month,No,No internet service,100.9,No
6614-VBEGU,0,Female,24,69.45,Month-to-month,DSL,No,1614.05,No
0880-TKATG,0,Male,4,101.15,Month-to-month,Fiber optic,No,385.9,Yes
3811-VBYBZ,0,Male,7,99.8,Month-to-month,Fiber optic,No,673.25,Yes
1480-BKXGA,1,Male,72,116.05,Two year,Fiber optic,Yes,8404.9,No
2996-XAUVF,0,Male,70,40.05,Two year,DSL,Yes,2799.75,No
9076-AXYIK,1,Male,64,102.1,Two year,Fiber optic,Yes,6538.45,No
5968-XQIVE,0,Male,72,89.7,One year,Fiber optic,No,6588.95,No
8896-RAZCR,0,Female,44,19.9,Two year,No,No internet service,868.1,No
4640-UHDOS,0,Female,13,55.95,Month-to-month,DSL,No,734.35,Yes
4933-IKULF,1,Female,17,20.65,One year,No,No internet service,330.6,No
3583-EKAPL,0,Male,1,55.0,Month-to-month,DSL,No,55,Yes
1304-BCCFO,0,Male,9,70.05,Month-to-month,DSL,No,564.4,No
4104-PVRPS,0,Male,24,53.6,Month-to-month,DSL,Yes,1315.35,No
9399-APLBT,0,Female,1,74.7,Month-to-month,Fiber optic,No,74.7,Yes
2359-KMGLI,0,Male,24,80.25,Month-to-month,Fiber optic,No,1861.5,Yes
3780-DDGSE,1,Male,35,76.05,Month-to-month,DSL,Yes,2747.2,No
4431-EDMIQ,0,Female,7,75.7,Month-to-month,DSL,Yes,554.05,No
0306-JAELE,0,Male,5,96.1,Month-to-month,Fiber optic,Yes,453.4,Yes
6227-HWPWX,0,Female,15,69.0,Month-to-month,Fiber optic,No,994.8,Yes
0486-LGCCH,0,Male,11,19.65,Two year,No,No internet service,225.75,No
0447-BEMNG,0,Female,48,45.3,Month-to-month,DSL,No,2145,Yes
4612-SSVHJ,1,Female,20,81.45,Month-to-month,Fiber optic,No,1671.6,No
5168-MQQCA,0,Female,72,108.5,One year,Fiber optic,Yes,8003.8,No
5949-XIKAE,0,Female,8,83.55,Month-to-month,Fiber optic,No,680.05,Yes
7971-HLVXI,0,Male,72,84.5,Two year,Fiber optic,No,6130.85,No
9094-AZPHK,0,Female,15,100.15,Month-to-month,Fiber optic,No,1415,No
3649-JPUGY,0,Male,72,88.6,Two year,DSL,Yes,6201.95,No
4472-LVYGI,0,Female,0,52.55,Two year,DSL,Yes, ,No
8372-JUXUI,0,Male,1,74.35,Month-to-month,Fiber optic,No,74.35,Yes
3552-CTCYF,0,Male,63,104.8,Two year,Fiber optic,No,6597.25,No
6778-YSNIH,0,Female,2,59.0,Month-to-month,DSL,No,114.15,No
0388-EOPEX,0,Female,2,74.4,Month-to-month,Fiber optic,No,139.4,Yes
5756-OZRIO,1,Male,61,64.05,One year,DSL,No,3902.6,No
6579-JPICP,0,Male,1,20.4,Month-to-month,No,No internet service,20.4,No
8205-OTCHB,0,Male,22,43.75,One year,DSL,No,903.6,Yes
4134-BSXLX,0,Male,28,60.9,Month-to-month,DSL,Yes,1785.65,No
0505-SPOOW,0,Female,70,19.8,Two year,No,No internet service,1397.65,No
6235-VDHOM,1,Female,5,28.45,Month-to-month,DSL,No,131.05,Yes
7783-YKGDV,0,Female,12,99.7,Month-to-month,Fiber optic,No,1238.45,Yes
4374-YMUSQ,0,Male,34,116.25,One year,Fiber optic,Yes,3899.05,No
4513-CXYIX,1,Female,71,80.7,Two year,Fiber optic,No,5676,No
3957-HHLMR,0,Female,70,65.2,One year,DSL,No,4543.15,No
7803-XOCCZ,0,Female,52,84.05,Month-to-month,Fiber optic,Yes,4326.8,No
5736-YEJAX,0,Male,69,79.45,Two year,DSL,Yes,5502.55,No
5609-CEBID,1,Female,20,94.1,Month-to-month,Fiber optic,No,1782.4,Yes
8981-FJGLA,0,Male,11,78.0,Month-to-month,Fiber optic,No,851.8,No
7218-HKQFK,0,Male,2,94.2,Month-to-month,Fiber optic,Yes,167.5,Yes
4636-QRJKY,0,Female,6,80.5,Month-to-month,Fiber optic,Yes,502.85,Yes
1135-LMECX,0,Female,1,19.85,Month-to-month,No,No internet service,19.85,No
4332-MUOEZ,1,Male,20,94.3,One year,Fiber optic,Yes,1818.3,No
8535-SFUTN,0,Male,61,106.45,Month-to-month,Fiber optic,No,6300.15,No
5956-VKDTT,1,Female,5,74.35,Month-to-month,Fiber optic,No,334.8,Yes
8677-HDZEE,0,Female,56,105.45,Month-to-month,Fiber optic,Yes,5916.95,No
2475-MROZF,0,Male,30,95.0,Month-to-month,Fiber optic,Yes,2852.4,No
9412-GHEEC,0,Male,40,104.8,Month-to-month,Fiber optic,Yes,4131.95,Yes
3482-ABPKK,0,Female,28,54.3,One year,DSL,Yes,1546.3,No
6705-LXORM,1,Female,5,70.05,Month-to-month,Fiber optic,No,302.6,No
0257-ZESQC,1,Female,27,75.2,Month-to-month,Fiber optic,No,1929.35,Yes
7531-GQHME,0,Male,12,20.05,Month-to-month,No,No internet service,265.45,No
5174-ITUMV,0,Male,67,105.4,One year,Fiber optic,No,6989.45,No
4109-CYRBD,1,Male,29,51.6,Month-to-month,DSL,No,1442,No
0913-XWSCN,0,Male,55,85.5,Month-to-month,Fiber optic,No,4713.4,No
6825-UYPFK,0,Female,23,75.6,Month-to-month,Fiber optic,No,1758.6,Yes
8397-MVTAZ,0,Male,34,100.05,Month-to-month,Fiber optic,No,3480,Yes
0750-EBAIU,0,Male,52,91.25,One year,Fiber optic,No,4738.3,No
8606-CIQUL,1,Male,72,115.75,Two year,Fiber optic,Yes,8399.15,No
3571-DPYUH,0,Male,58,94.7,One year,Fiber optic,Yes,5430.35,No
7601-GNDYK,0,Male,35,19.6,Two year,No,No internet service,686.95,No
0356-OBMAC,1,Female,56,99.9,Two year,Fiber optic,Yes,5706.3,No
8067-NIOYM,0,Female,24,21.1,Two year,No,No internet service,490.65,No
1403-GYAFU,0,Male,70,20.05,Two year,No,No internet service,1360.25,No
4234-XTNEA,0,Male,2,79.95,Month-to-month,Fiber optic,No,174.45,No
1297-VQDRP,1,Male,68,107.15,One year,Fiber optic,Yes,7379.8,No
9282-IZGQK,0,Female,1,85.0,Month-to-month,Fiber optic,No,85,Yes
5348-CAGXB,0,Male,12,89.55,Month-to-month,Fiber optic,No,1021.75,No
0621-HJWXJ,0,Female,63,81.55,Month-to-month,Fiber optic,No,5029.05,No
5844-QVTAT,0,Female,33,58.45,One year,DSL,No,1955.4,No
8905-IAZPF,0,Female,69,95.65,One year,Fiber optic,No,6744.2,No
5394-MEITZ,0,Female,60,80.6,Two year,DSL,Yes,4946.7,No
6859-QNXIQ,0,Female,72,113.1,Two year,Fiber optic,Yes,8248.5,No
2782-LFZVW,0,Female,11,58.95,Month-to-month,DSL,No,601.6,No
2866-IKBTM,0,Female,1,19.55,Month-to-month,No,No internet service,19.55,No
1342-JPNKI,0,Male,10,86.05,Month-to-month,Fiber optic,No,834.1,Yes
2817-NTQDO,0,Male,13,45.55,Month-to-month,DSL,Yes,597,Yes
7129-AZJDE,0,Male,34,78.95,One year,Fiber optic,No,2647.2,No
6986-IJDHX,0,Male,39,86.3,Month-to-month,Fiber optic,No,3266,Yes
2560-PPCHE,0,Female,65,105.05,One year,Fiber optic,Yes,6744.25,No
4676-MQUEA,1,Male,50,101.9,One year,Fiber optic,No,5265.5,No
8138-EALND,0,Male,15,19.75,Month-to-month,No,No internet service,311.6,No
3580-HYCSP,0,Male,72,110.3,Two year,Fiber optic,No,7966.9,No
1352-HNSAW,0,Female,72,115.6,Two year,Fiber optic,Yes,8220.4,No
2075-PUEPR,0,Male,55,19.35,Two year,No,No internet service,1153.25,No
1982-FEBTD,0,Female,23,25.6,Two year,No,No internet service,514.75,No
5301-GAUUY,0,Male,32,80.35,Month-to-month,Fiber optic,No,2596.15,Yes
5791-KAJFD,0,Female,56,68.75,One year,DSL,No,3808,No
2654-VBVPB,0,Female,1,19.9,Month-to-month,No,No internet service,19.9,No
1154-HYWWO,0,Male,38,70.6,One year,DSL,Yes,2708.2,No
2501-XWWTZ,0,Male,11,70.2,Month-to-month,Fiber optic,No,760.05,No
3716-UVSPD,0,Male,1,49.3,Month-to-month,DSL,Yes,49.3,No
6815-ABQFQ,0,Male,56,107.25,One year,Fiber optic,Yes,6033.3,No
7343-EOBEU,0,Male,3,23.6,Month-to-month,No,No internet service,89.05,No
3701-SFMUH,0,Male,7,69.7,Month-to-month,DSL,No,516.15,No
6103-LIANB,0,Male,59,99.5,Two year,Fiber optic,No,5861.75,No
7319-VENRZ,0,Male,7,64.3,Month-to-month,DSL,Yes,445.95,No
5846-NEQVZ,0,Male,71,70.85,Two year,DSL,Yes,4973.4,No
6967-QIQRV,0,Male,15,101.9,One year,Fiber optic,Yes,1667.25,No
5781-RFZRP,0,Male,71,73.5,Two year,DSL,Yes,5357.75,No
0939-YAPAF,0,Female,35,100.25,Month-to-month,Fiber optic,No,3527.6,Yes
0308-IVGOK,0,Female,11,40.4,One year,DSL,Yes,422.6,No
7293-LSCDV,0,Female,60,19.25,Two year,No,No internet service,1103.25,No
7025-WCBNE,1,Male,47,59.6,Two year,DSL,Yes,2754,No
5756-JYOJT,0,Female,11,64.9,One year,DSL,Yes,697.25,No
4710-FDUIZ,0,Male,56,100.3,One year,Fiber optic,No,5614.45,Yes
6030-REHUX,1,Female,28,110.85,Month-to-month,Fiber optic,Yes,3204.4,No
9548-LIGTA,0,Male,61,81.05,Two year,DSL,Yes,4747.65,No
5150-LJNSR,0,Male,31,98.05,One year,Fiber optic,No,3082.1,No
8270-RKSAP,0,Male,9,70.5,Month-to-month,Fiber optic,No,597.9,No
6522-YRBXD,1,Male,35,94.55,Month-to-month,Fiber optic,No,3365.4,No
2640-LYMOV,0,Male,2,19.65,Month-to-month,No,No internet service,38.8,No
1218-VKFPE,0,Female,12,19.0,Month-to-month,No,No internet service,233.55,Yes
3627-FHKBK,0,Female,1,75.3,Month-to-month,Fiber optic,No,75.3,Yes
2865-TCHJW,1,Female,4,89.2,Month-to-month,Fiber optic,No,346.2,Yes
1423-BMPBQ,0,Female,1,19.0,Month-to-month,No,No internet service,19,No
2393-DIVAI,0,Female,3,20.0,Month-to-month,No,No internet service,61.7,No
5192-EBGOV,1,Female,1,85.7,Month-to-month,Fiber optic,No,85.7,Yes
4568-KNYWR,0,Male,52,63.25,Two year,DSL,No,3342.45,No
8752-IMQOS,0,Male,5,20.1,One year,No,No internet service,85.1,No
0742-LAFQK,0,Male,72,99.15,Two year,Fiber optic,No,7422.1,No
0795-LAFGP,0,Male,71,90.4,Two year,DSL,Yes,6668.05,No
0619-OLYUR,0,Male,72,111.9,Two year,Fiber optic,Yes,8071.05,No
5512-IDZEI,0,Male,46,24.9,One year,No,No internet service,1174.8,No
0459-SPZHJ,0,Male,63,83.5,Two year,DSL,No,5435,No
0215-BQKGS,0,Male,30,84.3,Month-to-month,Fiber optic,No,2438.6,No
9244-ZVAPM,0,Male,1,45.6,Month-to-month,DSL,No,45.6,No
0719-SYFRB,0,Female,12,61.65,Month-to-month,DSL,Yes,713.75,Yes
8208-EUMTE,0,Male,16,54.85,Two year,DSL,Yes,916.15,No
5172-MIGPM,0,Male,4,65.55,Month-to-month,DSL,Yes,237.2,No
1710-RCXUS,0,Male,51,90.35,One year,Fiber optic,No,4614.55,No
0374-FIUCA,0,Male,65,20.4,Two year,No,No internet service,1414.45,No
5839-SUYVZ,0,Male,16,74.55,Month-to-month,Fiber optic,Yes,1170.5,No
5173-ZXXXL,0,Male,2,19.95,One year,No,No internet service,47.7,No
1096-ADRUX,0,Female,66,74.25,One year,Fiber optic,No,4859.25,No
2001-MCUUW,0,Male,46,108.65,Two year,Fiber optic,Yes,4903.2,No
2731-GJRDG,0,Female,32,109.55,One year,Fiber optic,Yes,3608,No
4723-BEGSG,0,Male,72,86.65,Two year,DSL,Yes,6094.25,No
6516-NKQBO,0,Male,38,81.0,Two year,DSL,Yes,3084.9,No
8672-OAUPW,0,Male,51,47.85,One year,DSL,Yes,2356.75,No
8207-DMRVL,0,Male,72,114.55,Two year,Fiber optic,Yes,8306.05,No
3419-SNJJD,1,Female,65,105.25,Month-to-month,Fiber optic,No,6786.4,Yes
6543-CPZMK,0,Male,9,29.95,Month-to-month,DSL,No,248.95,Yes
4765-OXPPD,0,Female,9,65.0,Month-to-month,DSL,Yes,663.05,Yes
2804-ETQDK,0,Male,66,20.55,Two year,No,No internet service,1357.1,No
6689-VRRTK,1,Female,44,109.8,One year,Fiber optic,No,4860.35,No
7138-GIRSH,0,Male,50,69.5,Two year,DSL,Yes,3418.2,No
9396-ZSFLL,0,Female,15,48.85,Month-to-month,DSL,No,631.4,No
6464-KEXXH,0,Male,8,25.25,Month-to-month,DSL,No,186.3,No
7134-MJPDY,1,Female,66,102.85,One year,Fiber optic,Yes,6976.75,No
5240-CAOYT,0,Female,57,87.55,Month-to-month,Fiber optic,Yes,4884.85,No
4059-IIEBK,0,Female,7,78.55,Month-to-month,Fiber optic,No,522.95,No
4881-JVQOD,1,Male,10,34.55,Month-to-month,DSL,No,362.6,No
0516-UXRMT,0,Female,62,92.05,One year,Fiber optic,No,5755.8,No
4851-BQDNX,0,Male,40,85.05,One year,Fiber optic,No,3355.65,No
5148-HKFIR,0,Female,20,19.7,Two year,No,No internet service,406.95,No
1009-IRMNA,0,Female,7,20.0,Month-to-month,No,No internet service,137.6,Yes
3003-CMDUU,0,Female,25,95.15,Month-to-month,Fiber optic,Yes,2395.7,No
5016-IBERQ,0,Male,23,84.25,Month-to-month,Fiber optic,No,1968.1,No
6797-UCJHZ,1,Female,66,104.6,One year,Fiber optic,No,6819.45,No
2469-DTSGX,1,Female,72,111.65,Two year,Fiber optic,Yes,7943.45,No
4554-YGZIH,1,Male,49,90.05,Month-to-month,Fiber optic,No,4547.25,Yes
5099-BAILX,1,Male,43,110.75,Month-to-month,Fiber optic,Yes,4687.9,Yes
9931-KGHOA,0,Female,46,55.0,Month-to-month,DSL,No,2473.95,No
1775-KWJKQ,0,Male,72,89.85,Two year,DSL,Yes,6562.9,No
7665-VIGUD,0,Male,10,20.35,One year,No,No internet service,176.3,No
9411-TPQQV,0,Female,40,54.55,One year,DSL,Yes,2236.2,No
7207-RMRDB,0,Female,65,105.5,Month-to-month,Fiber optic,No,6985.65,Yes
7954-MLBUN,0,Male,31,99.45,Two year,Fiber optic,Yes,3109.9,No
2077-DDHJK,0,Female,68,70.9,Two year,DSL,Yes,4911.35,No
4913-EHYUI,1,Male,56,104.55,One year,Fiber optic,No,5794.65,Yes
0195-IESCP,0,Male,10,85.25,Month-to-month,Fiber optic,No,855.3,Yes
9574-BOSMD,0,Male,68,25.4,Two year,No,No internet service,1620.2,No
4580-TMHJU,0,Female,43,56.15,Month-to-month,DSL,No,2499.3,Yes
0970-ETWGE,0,Male,1,89.55,Month-to-month,Fiber optic,No,89.55,Yes
4908-XAXAY,1,Female,49,89.85,One year,Fiber optic,No,4287.2,No
8404-VLQFB,0,Female,15,25.25,Month-to-month,No,No internet service,394.85,No
1626-ERCMM,1,Male,20,94.55,Month-to-month,Fiber optic,No,1899.65,Yes
0887-HJGAR,0,Male,1,45.7,Month-to-month,DSL,No,45.7,Yes
2391-IPLOP,0,Male,50,69.65,One year,DSL,Yes,3442.15,No
5644-PDMZC,1,Female,2,89.5,Month-to-month,Fiber optic,No,161.5,Yes
3509-GWQGF,1,Male,24,70.0,Month-to-month,Fiber optic,No,1732.6,No
9576-ANLXO,0,Female,3,69.55,Month-to-month,Fiber optic,No,222.3,Yes
2024-BASKD,0,Female,1,74.6,Month-to-month,Fiber optic,No,74.6,Yes
5845-BZZIB,0,Male,35,20.1,Two year,No,No internet service,655.3,No
1140-UKVZG,0,Female,17,24.8,Month-to-month,No,No internet service,475.25,No
4160-AMJTL,1,Female,8,19.65,Month-to-month,No,No internet service,164.3,Yes
5183-SNMJQ,0,Male,10,95.1,Month-to-month,Fiber optic,Yes,865.1,No
8100-PNJMH,0,Male,68,88.85,Two year,DSL,Yes,6132.7,No
7838-LAZFO,0,Male,45,78.8,One year,DSL,No,3597.5,No
4464-JCOLN,0,Male,2,19.85,One year,No,No internet service,35.9,Yes
2085-JVGAD,0,Male,37,20.35,Month-to-month,No,No internet service,697.65,No
5650-VDUDS,0,Female,4,24.25,Month-to-month,DSL,No,96.05,Yes
8095-WANWK,0,Female,10,45.25,Month-to-month,DSL,No,428.7,No
3030-ZKIWL,0,Male,1,20.05,Month-to-month,No,No internet service,20.05,No
9565-FLVCG,0,Male,65,69.55,Two year,DSL,No,4459.15,No
8755-OGKNA,0,Female,57,19.5,Two year,No,No internet service,1167.6,No
2800-VEQXM,0,Female,3,74.75,Month-to-month,Fiber optic,No,238.1,No
7538-GWHML,0,Female,2,69.65,Month-to-month,Fiber optic,No,145.15,Yes
5533-RJFTJ,0,Male,49,30.2,Month-to-month,DSL,No,1453.1,No
3859-CVCET,0,Female,4,45.65,Month-to-month,DSL,No,191.05,Yes
0214-JHPFW,0,Female,70,57.8,Two year,DSL,Yes,4039.3,No
5642-MHDQT,0,Female,53,19.85,One year,No,No internet service,1039.45,No
3088-FVYWK,0,Male,53,25.55,Two year,No,No internet service,1336.1,No
3276-HDUEG,0,Female,1,75.05,Month-to-month,Fiber optic,No,75.05,Yes
9092-GDZKO,0,Male,22,24.85,Month-to-month,No,No internet service,493.4,No
0823-HSCDJ,1,Male,52,49.15,Month-to-month,DSL,No,2550.9,Yes
3729-OWRVL,1,Male,65,110.35,Two year,Fiber optic,Yes,7246.15,No
2324-AALNO,0,Female,48,24.55,One year,No,No internet service,1203.95,No
0822-GAVAP,0,Female,2,34.7,Month-to-month,DSL,No,62.25,Yes
5760-IFJOZ,0,Male,3,107.95,Month-to-month,Fiber optic,No,313.6,No
2826-UWHIS,0,Male,45,81.4,Month-to-month,Fiber optic,No,3775.85,No
1448-PWKYE,0,Male,1,80.0,Month-to-month,Fiber optic,No,80,Yes
7501-IWUNG,0,Female,61,73.8,Two year,DSL,Yes,4616.05,No
4957-TREIR,0,Male,3,64.4,Month-to-month,DSL,Yes,195.65,No
